id,name,address,latitude,longitude,review_count,rating,zip_code
gvOe1TLb8hZgx0naC9LYpw,Sei Less,156 W 38th St,40.75314,-73.98814,203,4.0,10018
rxWd1WzIqw-NyUYZMqFRog,Tiptara,213 East Broadway,40.7139855,-73.9875253,32,4.5,10002
3KlWyCJ2BikxwcEb0-O4Ww,Thai Cafe,925 Manhattan Ave,40.73104,-73.95456,141,3.5,11222
D-gd1Gb_Nmc2MN6G0KANMg,San Aroy Thai Kitchen,2906 23rd Ave,40.7748233734315,-73.9137511700392,135,4.0,11105
iS26QjjC-4GtP0YpoXwI8w,Zaab Zaab,208 Grand St,40.71387597679311,-73.960393,19,4.0,11211
2pJ782hnKTK0MWbc0H7EDw,Ditmars Thai,35-13 Ditmars Blvd,40.774694,-73.908293,51,4.5,11105
SZQqAil4kuXhNCLR7_6khg,Playground Bar & Bistro And Taitoon Thai Karaoke,7130 Roosevelt Ave,40.746388,-73.89379,228,4.0,11372
QhE50zhSMnQaudpHW1jp7g,The Tyger,1 Howard St,40.71888,-73.99951,421,4.0,10013
qNe3r33f17z1v10iEiB4DA,Tom Yum Koong Thai Kitchen,305 Boulevard,40.86490933997318,-74.07551752980436,191,4.5,07604
9fG8-RRh1rzuCKN2TmF-QQ,5ive Spice,227 Mulberry St,40.722598,-73.996272,651,4.5,10012
sSkLiIMnOBaN-XKwV5r3Cg,Spice,47-45 Vernon Blvd,40.744659975905634,-73.9535092189908,313,3.0,11101
lI91u68v2xTdE70lyioKAg,Lotus Thai Cuisine,7007 Park Ave,40.7929206,-74.0031012,296,3.5,07093
khvnn7cpiYSpe80ue5YLvg,Ddee Thai,42-06 30th Ave,40.762909,-73.91325,64,4.5,11103
qtRPV9YANKcXU3OzcUUokw,River Thai Edgewater ,24 Hilliard Ave,40.826372,-73.975091,240,3.5,07020
-5npn9NRmOun7VUVLZpjyw,Eat Gai,88 Essex St,40.7180351,-73.9882738,87,4.0,10002
OPSCHpuBSthP7UwnMm0GSA,Spice,975 Amsterdam Ave,40.8016123540962,-73.964790176728,217,3.5,10025
AAXX-WkDd1CW3_GgIVivvw,Chang Noi Thai,100 Stuyvesant Pl,40.6437040412059,-74.0776029179201,220,4.5,10301
SoEQRDUNYDZPVSSIhTOG6A,Muse,689 Washington Ave,40.6766485,-73.96339957259552,123,4.5,11238
BFe80peJUjkBYMliFoPu9Q,Kare Thai,752 10th Ave,40.7655031253324,-73.9911570940646,153,3.5,10019
7DnZWIn1Dcsvq-_pIXXFZQ,Hortus NYC,271 5th Ave,40.745481,-73.986518,420,4.5,10016
LvzN8TrUGJRj_UkJV0cAtQ,Empanada Mama - Hell's Kitchen,765 9th Ave,40.76441,-73.9885,2911,4.0,10019
fePu8xy0ir_ikZcS_vVSBA,Asuka Sushi,300 W 23rd St,40.74529,-73.99888,1088,4.0,10011
oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,409 W 15th St,40.74207,-74.00565,1344,4.5,10011
nI1UYDCYUTt23TpGxqnLKg,Buddakan,75 9th Ave,40.7422762672197,-74.0048000961542,4472,4.0,10011
hQHX3XzUQLACnxPLr3Rxuw,Three Roosters,23 Pell St,40.71474,-73.9983,56,4.5,10013
klAhw3xLQi9GF1tf_HnS7w,Izakaya MEW,53 W 35th St,40.750148,-73.9863203465939,2733,4.5,10001
3GMHPnrkFAcqffw3T7JSdQ,Kitchen 79,37-70 79th St,40.747551,-73.8868866,704,4.5,11372
4FD0TAxe70nb3ngk3sXF9Q,Uluh,152 2nd Ave,40.7293403,-73.9866071,794,4.5,10003
YjkEjOJ05z4MVDmbrWvWdQ,District Saigon,37-15 Broadway,40.7596365,-73.9199343,733,4.5,11103
dqjko5ndMGayALuhwq3ghQ,Thailicious,71 Clinton St,40.71931,-73.9851608,241,4.5,10002
Ey45ZiAN1TSVmvfM6DVZqA,Persepolis,1407 2nd Ave,40.76984,-73.958015,513,4.0,10021
i6CpYdmMYoz712bRWTWVgQ,Piggyback by Pig and Khao,140 W 30th St,40.747961,-73.99163,92,4.0,10001
gcEMZjjqy5Ucnv_5Pv-q1g,Tasty Hand Pulled Noodles II,648 9th Ave,40.760537,-73.990782,385,4.0,10036
9VyMJICKGbC7Y5Ssq-Xk7w,The Sabieng Thai,71 1st Ave,40.72554,-73.98722,119,4.0,10003
Z-M86oT4ek94qafHAzMFzw,Thai Taste,27-17 Jackson Ave,40.74799,-73.94045,4,5.0,11101
0eLtFI6MeEYM2rlMtcjRaQ,E.A.K. RAMEN and IZAKAYA by MACHIDA SHOTEN Hell’s Kitchen,360 W 46th St,40.76055191347044,-73.99018342883555,241,4.0,10036
I_YPy_YRtZFyWOSWs-gv4A,Luckyim Thai,,40.7065887451172,-74.0096130371094,165,4.0,10005
oNN202L_XcNM-tuDHlgkfg,Boon Chu Thai Place,83-18 Broadway,40.740638,-73.879645,360,4.0,11373
oowNI_aUmGEFa_VW8BFgRg,Tri Dim Shanghai,1378 3rd Ave,40.773951,-73.957927,508,4.0,10075
-YazuZbXAM_NOny8LpLQpQ,BKNY Thai Restaurant,47-11 Francis Lewis Blvd,40.7530184239866,-73.780074009384,1455,4.0,11361
eQzQo6XWLHstH5A2IpwXPQ,National,723 Fulton St,40.6871800754375,-73.9763717601786,443,3.5,11217
dnCRiUZWgu5ZI4Q-Z-az6Q,Thai Diva Cuisine,45-53 46th St,40.7414512,-73.9190131,159,4.0,11377
4M-nT45SdA119-lcJg9c9A,Sabay Thai Restaurant,75-19 Broadway,40.746098,-73.890055,155,4.0,11373
teuwAtlOMQq7pEl1oQtXVg,Banh,942 Amsterdam Ave,40.80085,-73.96562,193,4.5,10025
OBiBi8nimTl9GF64sPQfuQ,Mother Duck,167 Orchard St,40.72139,-73.98867,53,4.0,10002
Xf5xrD2qZb8_UCOiPbBq3Q,Two Wheels,426 Amsterdam Ave,40.784238,-73.977874,159,4.0,10024
Wq9cARVEwOmoqfg41mNRNg,Noree ,274 Grand St,40.718082705767486,-73.9928564,203,4.0,10002
wNhO_9gY-ZRZEBSA2anXtA,Native Noodles,2129 Amsterdam Ave,40.83824104348622,-73.93765379999999,152,4.5,10032
63e2dDq5WCbpaBlercQllg,Thai Essence,231 Franklin Ave,40.815803,-74.162223,289,4.0,07110
HDoJIH-qW9FqJ5WB-bKTqA,MIGHTY Bowl,1109 Lexington Ave,40.7738,-73.95945,145,4.5,10075
JRQBzjWWijnJAb0SLqHaxQ,Khaosan Thai Nyc,128 Montague St,40.694537,-73.994241,14,4.5,11201
r6r-XK_wL02FQdAgaauTxg,Kame,330 8th Ave,40.7474881059799,-73.996648862958,711,4.5,10001
jOGL9SOeMH2F6HO5qxbDHw,Boon Thai,681 Manhattan Ave,40.72499,-73.95162,90,3.0,11222
EmJ7rfmv2y6lQZxgA8U__g,Red Peony Chinese Cuisine,24 W 56th St,40.76278,-73.97589,545,4.0,10019
QVWmn5jmy_TPmg0G71Dk5g,Sea,114 N 6th St,40.71807,-73.960044,3457,3.5,11211
OvdCm3j_5HzItolfvwrEUA,Lilli & Loo,785 Lexington Ave,40.76357,-73.96703,457,3.5,10065
shHhP5lfZwrAYFL3K04_lg,Hero Thai-Izakaya,34-16 Broadway,40.76038,-73.92257,148,4.0,11106
i9OqZT0dLMPC1TbMtyaIWQ,The Noodle,370 Malcolm X Blvd,40.81002,-73.94352,269,4.5,10027
8zTyhMq0ki83WoWrq4D0qw,Nón Lá,128 E 4th St,40.725287,-73.987563,188,4.5,10003
YatDZB1Lhth3z3pfWCNPGA,Gub Khao Thai Restaurant,951 Main St,40.89535,-74.15975,63,4.5,07503
3oB2_2vpeIyxJt1GvlcZBA,Baodega,7 W 20th St,40.740201,-73.991727,281,4.0,10011
TzhAlljC_843JO7UDDUIaQ,The Tang - Upper West Side,920 Amsterdam Ave,40.80006,-73.96639,285,4.5,10025
0nvJPFqv5VD-Bf2WtzD0rA,One More Charm,236 7th Ave,40.669892,-73.979454,139,4.5,11215
StQmfKqdlPPsErC6Qulzfw,ME Chicken Rice,120 West 3rd St,40.7305,-74.00045,97,5.0,10012
l3aVYfTWVINXaNGxlMz0bQ,Soho Thai,141 Grand St,40.720078,-73.999641,197,3.5,10013
nIS0a4W7CNDU57cVwUvi9A,The Rooster,1575 Lexington Ave,40.788821,-73.948453,4,5.0,10029
od-UsU-zZx29CWLhq-eong,Chongkho Restaurant,562 Grand St,40.71101,-73.94929,53,5.0,11211
B9Mbi12NpBJkZcRtQNtMBA,Malaysia Grill,224 W 104th St,40.79948,-73.96775,338,4.0,10024
OWv-LobTHp8MWWZBT2mtIg,Sawadeja Thai Restaurant,64 Market St,40.8457617,-74.1605865,158,4.5,07012
bZQryeTD6hIsT6lSUxzSSw,Hanoi House,119 Saint Marks Pl,40.727066,-73.983505,696,4.5,10009
UtaqVG_FZGEhJ1xGyNVzMA,One Dee Siam,137 Newark Ave,40.72030420106932,-74.04373644282656,103,3.5,07302
yA29ur97O7B6kYr1g5IoAw,Aroy Dee Thai Kitchen,20 John St,40.7096786,-74.0089569,474,3.5,10038
NdfAypZmyfJk-nJIPaSx_g,Red Feather,82 W 3rd St,40.72975,-73.99893,84,4.5,10012
dHHrTsABlbjsX6EUJ8HHFA,Krua,1764 1st Avenue,40.78034,-73.94663,11,4.5,10028
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading Company,311 Church St,40.719623,-74.003904,840,4.0,10013
QYr9EO-2FmdpOVUjOyNjgg,Raenu Continental Thai Restaurant,844 Amsterdam Ave,40.7974550862067,-73.9679066464305,127,4.0,10025
mESab-FqL5QqSVsnX72asQ,Zen Ramen & Sushi,150 W 36th street,40.75177475474212,-73.98897630211589,2532,4.5,10018
0iTaWucmr_NPSIyxUzCG1Q,Miss Saigon,928 Amsterdam Ave,40.800168,-73.966131,75,4.5,10025
ri2YWZ2jMuxauAUA__4uvw,SITA THAI,3609 Broadway Ave,40.82889,-73.94899,78,4.0,10031
0DagPXrDResqZYEIqJSvgg,Pho Master 168,W 40th St 6th Ave,40.7535516,-73.9850215,27,4.5,10018
TUoya6mwmxr0Zpr8oZSXlg,Thip Osha,795 Grand St,40.712123,-73.941437,112,4.5,11211
RmQOUUkwHDhuuh9Y6XzLsQ,Hungry?,77 Norman Ave,40.7253533,-73.952406,143,4.0,11222
BPErPpKSNluwcjbKRgze3w,Xi'an Famous Foods,328 E 78th St,40.77197,-73.95452,647,4.0,10075
vA2VEhW6S1ioX6tXtQdO9A,Lemon Grass Brooklyn,156 Court St,40.688684,-73.993137,797,4.0,11201
hdy924Rm4CkNXgO7R38YlA,Chomp Chomp Thai kitchen,78 E 1st St,40.72324,-73.987909,5,5.0,10009
qn9dgCRGNjHKDGilBamkiw,Noodlefan,1809 Victory Blvd,40.61319,-74.12367,182,4.0,10314
Up2LI3M1Uz3qJncRo0WgVw,Pho Shop,141 W 72nd St,40.778255,-73.980123,243,4.0,10023
V-rY0hlPjAghV14jOlVUiQ,Nikko,1280 Amsterdam Ave,40.81156,-73.95781,408,3.5,10027
pb_cHcy8D8UC-jQ-Q524ug,Som Bo,143 8th Ave,40.74192,-74.00136,267,4.0,10011
mIbmzqQ473BUF8cngXXs_Q,Joy Love Club,232 8th Ave,40.7444,-73.99891,126,4.5,10011
4ak7lLxs6jopSjkMWJ8yKQ,Kinkhao Thai,2200 Amsterdam Ave,40.84079,-73.93648,48,3.5,10032
nxUs6svpNSL0wAwAA2F34w,Clifton Thai Restaurant,239 Parker Ave,40.8758985,-74.1237514,505,4.0,07011
ScFp-0Jk5O79jUMk0Srm9g,Singlish,17 E 13th St,40.73497,-73.99304,22,4.0,10003
ojbH3wnRu050hRhkmoxRiA,Han Dynasty,215 W 85th St,40.78752,-73.97647,695,4.0,10024
C2o3Iw-DXjoUJFgQIbiqkQ,BoCaphe,222 Lafayette St,40.722062,-73.997587,1740,4.0,10012
xt8AcJzq61ksZbMJ1o--7Q,Wasabi Thai,897 Broadway,40.67825,-74.10648,135,4.0,07002
W03i9B7wZn2B5p9E_Yn5nw,T Thai,102 Hudson St,40.737459,-74.029991,319,3.5,07030
scTDvJ2M2jDbb1ntVeIyxA,Hao Noodle - West Village,401 6th Ave,40.7334863190479,-73.9998929006093,834,4.0,10014
gBoqjD5MTJuGx65QjAhJGg,Bangkok City,100 Fifth Ave,40.9123096,-73.8089336,186,4.0,10803
4xQ7ZLWHFALOmJJURDOCUw,Curry 42,220 E 42nd St,40.74998,-73.973,6,4.0,10017
eYcEbX3uZayc0jzd-Hjfqg,Moon Thai Kitchen,438 W 238th St,40.88711,-73.90471,60,4.0,10463
v3qL3KqFJYuS_3rCsgpuXQ,Rain II,1095 St Nicholas Ave,40.838382,-73.940054,193,3.5,10032
J9UA6rzI5WW_cDGjwDnF5g,Tsuru Ton Tan,21 E 16th St,40.73678,-73.9910699,2256,4.0,10003
gJMMX5Ip4AsulbzxMZgdYg,Thai Bird,2330 Borden Ave,40.7395853,-73.9469816,4,5.0,11101
Y92VtOkTZ6BirkJbUKCMOw,Rong Cheng House,242 W 56th St,40.76572,-73.98286,127,4.0,10019
pjCLHrmXcfb2BLaZS1fXsA,Thai V Express,203 E 26th St,40.7406835242277,-73.9813961461186,35,3.5,10010
8Oo2AtQEPDfxIOnA8wfXoQ,886,26 Saint Marks Pl,40.72877,-73.98873,638,4.0,10003
_ArDQIKj5qHgmwNnnIaIIg,I Am Thai Restaurant,49-08 43rd Ave,40.7445421133747,-73.9154577255249,314,4.0,11377
F_16U6tXkSSZYsjotzr-cA,AppeThaize,75 Baxter St,40.716353,-73.999926,38,4.5,10013
ZfuZ2byArGq-5j8zX8Afeg,Zest Sushi,249 Broome St,40.7178344726563,-73.9899597167969,927,4.0,10002
ynIx549QFj29o84y1RSGyw,Bao Bao Cafe,61 Lexington Ave,40.740829,-73.983474,509,4.0,10010
RYoc4EBUNOtgbg7c32OG9A,Atoboy,43 E 28th St,40.74364,-73.98456,574,4.5,10016
Bb0h5Rs8ugSM2CjulRhfBw,Spicy Moon East Village,328 E 6th St,40.72674,-73.98722,614,4.5,10003
oyyubJoK0VZ2V3a5sVJULg,Natsumi,226 W 50th St,40.761673475325274,-73.98518550748527,935,4.0,10019
DDrLKyZodnd9KbOWq4F5nw,Thai Palace,218 Main St,40.857302,-74.02525,177,4.0,07660
7pWF8zJ26goQRqdlzvW9Qw,Little Wayla,100 Forsyth St,40.71828,-73.99275,18,4.5,10002
R7EGjHWw0tNheY6-ahH8fQ,Tuome,536 E 5th St,40.72412482724,-73.9828906263924,645,4.5,10009
2ZBEE_MJeRdLD1NLiNTnCQ,Thailand's Center Point,63-19 39th Ave,40.746738,-73.900162,215,4.0,11377
h4wpGRaMue8FSbcMcz1qPg,DD Thai Cuisine,184 W Passaic St,40.9135404,-74.0795847,228,4.0,07662
cG9yhk_wkMm7XwR2HcHmrQ,Hidden Leaf,75 Manhattan West Plaza,40.7523775,-73.99826159999999,48,4.5,10001
5ZjNZd3Yg0jOkJ9WRx1r6g,Kor Tor Mor,204 Smith St,40.6846634,-73.9918633,283,4.0,11201
zYIKxE7eKeglXweoABjSwg,Thai BKK,2021 Lexington Ave,40.802786,-73.938354,95,3.5,10035
TwxP5xU_xyzlf7SVzCnpuA,Proong Noodle Bar,347 1st Ave,40.73528,-73.98003,193,4.5,10010
r2JVKalbucGf2nryywuL2w,Kopitiam,151 E Broadway,40.71387,-73.99091,924,4.0,10002
CgYWuNH0UHd5vp2vGgKflw,wagamama - Murray Hill,605 3rd Ave,40.74909,-73.9754,484,4.0,10158
ybczZr7m8jZtGe0qDPXW5w,Accent Thai Kitchen,631 Mclean Ave,40.9091134,-73.8792337,143,3.0,10705
rp_TaJRjaNmOCb8vJ2S_sw,Blossom on Columbus,507 Columbus Ave,40.7853146,-73.9728638,497,4.0,10024
AkoNWXRhZWyJInoWI1AaZw,Pad Thai Kitchen,6218 18th Ave,40.620614,-73.989027,162,4.0,11204
RnQjRZ9MJrBN9SKiIv3i-A,Amarin Cafe,617 Manhattan Ave,40.72345,-73.95087,303,4.0,11222
ntiDPLkWm6GDLkYh0d2tBw,5ive Spice,363 3rd Ave,40.74084302672611,-73.9812869,2,4.5,10016
cmssS5DPbF6Yv-EJdKVm_w,Khantong Thai Kitchen,57-17 Roosevelt Ave,40.745584,-73.906885,25,4.0,11377
1E7lCNaRAM1Da0vkt5rcvw,Thai Mission,70-11 Grand Ave,40.72779,-73.89279,96,4.5,11378
5DwGICd6TkAnvO6YNeYp0Q,Red Basil,4 Glen Rd,40.8273429870605,-74.1029052734375,268,3.5,07070
0vg2Z-HPwkyVVX613j2ysg,Peng's Noodle Folk,1659 1st Ave,40.77726,-73.94932,536,4.5,10028
7rTl_d-dqlK5dGG31ogSBg,Nanking,134-07 Rockaway Blvd,40.67484,-73.80398,382,4.0,11420
DNSFvZtdsqkaidmFSpm-Jw,Soba Noodle Azuma,251 W 55th St,40.76526,-73.9832,378,4.0,10019
i6H4hcjBSarJRVaieOZ2fw,Come On Thai Cuisine,7803 3th Ave,40.629117,-74.028483,77,4.0,11209
dyFvVNDumWZgXtV3GlK8vw,Link Thai,756 Grand St,40.71163,-73.94281,88,4.5,11211
g4EXxoV0z_TnyWF8h9xMKQ,May Kaidee East Broadway,215 E Broadway,40.7140637,-73.987464979291,107,4.5,10002
bjf8vmAIrdPo1aHoaYPkBw,Sweet Basil,39-28 61st St,40.746457,-73.9032297,155,4.0,11377
pREotiEdCIV1GKSp_pLgNA,Somtum Der Redhook,380 Van Brunt St,40.67707,-74.01343,76,4.5,11231
Jy-QPfrClkgZkI95j7hhiQ,Warkop NYC,366 W 52nd St,40.76444,-73.98759,20,4.5,10019
Hix3IMyb57KLGTqrcDrX8g,Avocaderia,601 Lexington Ave,40.75878,-73.97048,4,3.5,10022
MMotl_bi3-5JRra91A2jLA,Satay Malaysian Cuisine,99 Washington St,40.73731,-74.03066,601,4.0,07030
dEp2ubj8SRGD32N3yw2h_A,Noodlelove,192 Mott St,40.72097817273693,-73.99563495671056,179,4.0,10012
VpInBiE272MaN1Hi0DA-Zw,Sachi Asian Bistro,713 2nd Ave,40.7478,-73.97406,258,4.0,10016
rBZeiAqUn2m6mnVX7n7e0A,Fresh Ginger,311 East 45th St,40.75159117,-73.970003,46,4.0,10017
mUl0wtO7tPkBocuJqZ-7Dw,Dun Huang -  Grand Central,320 Lexington Ave,40.74922,-73.97785,303,4.5,10016
sKIYGvENchifk1YwFe77pA,Saiguette,935 Columbus Ave,40.79905296910165,-73.96281955317802,706,4.5,10025
2-z6dRAkKupCyz1LF251pQ,Jintana Thai Farmhouse,344 7th Ave,40.6665799,-73.98211,189,4.0,11215
Fz5shOVBZ4CF5xUKTq5PqQ,Bối-licious,160 E 44th St,40.752174,-73.97395,45,4.5,10017
1BJo1JcwYHUuk-UfJLEwUQ,Vera Thai Restaurant,43-01 Queens Blvd,40.74386,-73.9212,79,3.5,11104
xyBTcpnkIxV2h0AKU0pP0Q,Thái Son,89 Baxter St,40.71677,-73.9995,955,3.5,10013
yt6reb5HlIhJRubUVX80WA,Talay Restaurant,154 Stuyvesant Pl,40.64249,-74.07665,16,4.0,10301
hhjhupemqjXuxQXLCtl98A,Act One Bar and Restaurant,117 Columbia St,40.687597,-74.001266,9,5.0,11231
LpVbI-E9C-CSp7WhU5h2Iw,Fishmarket Restaurant,111 South St,40.70717,-74.00192,626,4.5,10038
W1L0UB1MvlhvkKTF43emSA,Jaew Hon New York,71-30 Roosevelt Ave,40.7464487,-73.8938216,249,4.5,11372
oS1e-zZ_qzZNIUEp3FYHhQ,Yummy Thai,4959 Broadway,40.86808,-73.9205,429,3.0,10034
m_PhHkyN-630ucF7r2F8EQ,Pho Shop,1716 1st Ave,40.77854288396,-73.9477937668562,397,4.0,10128
pXxBeKXDgcNSioo-3ysMcg,Wild Ginger,46 E 29th St,40.743969,-73.984268,1,5.0,10016
8SbvBebzRYaZuyxF-GEIDQ,Glin Thai Bistro,330 Myrtle Ave,40.69315,-73.97328,56,5.0,11205
gr3wUszE1972q0GBkmwEXQ,Bangkok Cuisine,10718 70th Rd,40.720954,-73.845238,484,4.0,11375
iueVEi_vQxdAzdXs-8Fvrg,Atami Japanese Fusion,1167 2nd Ave,40.76226,-73.9635,172,4.0,10065
ZQHZAvw1jvNznbo1wFb_4w,Bay Thai,6735 3rd Ave,40.63688,-74.02526,168,4.0,11220
2fZhuDglZd7ezwTACqIs-w,Vanessa’s Dumpling House,1623 2nd Ave,40.77689383926089,-73.95270970510296,24,4.0,10028
mU1ctN2chR3U3__d_Zjcng,Maple Thai Eatery,3602 36th Ave,40.75446,-73.92576,59,4.0,11106
gl9UKHI6G-JhIBjjLFOhYA,High Lúa Vietnamese Kitchen,182 S 2nd St,40.71258,-73.96045,274,4.5,11211
q_UIu1o9chUXMCLU-jTPxg,Honey's Thai Pavilion,3036 Westchester Ave,40.84787092391438,-73.83118508992126,289,3.5,10461
BtsXojrMtfLRhhFK7rm35A,Hupo,1007 50th Ave,40.742827,-73.953575,209,4.5,11101
qvX5If0CwM1RGzP3ie4SKA,Dumpling N' Dips,5 St Marks Pl,40.72944,-73.98934,118,5.0,10003
u0qfikB-ppp6UwoNKqxlRw,Flame,100 W 82nd St,40.78396,-73.97444,505,4.0,10024
_2V0as8DZDwVxAi3ZJ0JkA,Raku - It's Japanese II,57 W 76th St,40.779997,-73.976516,397,4.0,10023
YtU1rb_oDHTbYzl-NFglPQ,Burmese Bites,90-15 Queens Blvd,40.73456587384498,-73.86885806649397,110,4.5,11373
C3spvfEd8JQJie-yixRgpQ,Com Tam Ninh Kieu,2641 Jerome Ave,40.86702,-73.8982,502,4.0,10468
BPZfuPvSxCfoppU4lPFm0Q,DOMODOMO - New York,140 W Houston St,40.7280299,-74.00167,1525,4.0,10012
g7LLglNkZODPM6VyIqiEAQ,Chick It Out,32-06 35th St,40.758389,-73.9240812,36,4.5,11106
9v4l7pz4J709z0mkqUpQbw,Savory Thai,378 Metropolitan Ave,40.71395,-73.95554,112,4.5,11211
jX8N6SkVk-b95pTDO2vXJQ,Mr Fried Rice,135 W 50th St,40.76092452553811,-73.98190945386887,7,4.0,10020
HZWHBfeuP4Fb6y8b8uqnbA,Sushi Yasaka,251 W 72nd St,40.779583,-73.983482,1978,4.0,10023
oTkzgr7hzOAdlP99Auj3GQ,Momosan Ramen & Sake - New York,342 Lexington Ave,40.74993,-73.97746,1797,4.0,10016
ColGPMmJOa6YD44fjS6wfg,Sri Thai Thai Restaurant,234 Bloomfield St,40.74007,-74.03116,257,3.5,07030
E7q1Qf6380N_aMqz28EgNw,Duckedup,139 Ludlow St,40.7205,-73.98826,5,4.5,10002
xWUL-j6TQyKQHIfOtetu-Q,HanGawi,12 E 32nd St,40.746612323020926,-73.98476051936564,1353,4.0,10016
XNkC1vJmLOI8NRR3Jl_vyQ,Amy Thai Bistro,545 Flatbush Ave,40.66055,-73.9604851,272,4.5,11225
wfhMIiMh2A2psCGONOVSlg,Han Dynasty,90 3rd Ave,40.732072,-73.988074,1347,4.0,10003
CY1lJBQatCNo4-_ljlS1rA,Unique Fusion Restaurant,586 West 207 St,40.8670407799303,-73.9210193562469,101,5.0,10034
I7gwF5f2isHDNppVDXgFWw,Saigon Market,202 W 14th St,40.73864,-74.00029,11,4.0,10011
NebgteFykeM1gwiVgPcCHw,The Handpulled Noodle,3600 Broadway,40.828384,-73.948674,1105,4.0,10031
pCfGgX0WxGASGM4-Yhr2Pw,Hao Noodle Chelsea,343 W 14th St,40.7406999,-74.00436,579,4.5,10014
i8ejDDR4COtukAAA1Ls5fw,Soba-ya,229 E 9th St,40.72965,-73.9878899,1542,4.0,10003
lQ8Fzgji9qmgRXkFcvAsVQ,Chong Qing Xiao Mian,796 9th Ave,40.76513,-73.98753,341,4.0,10019
pSSajdYNKTyAGV8-fk7fWQ,Joya,215 Court St,40.686672,-73.993544,1377,3.5,11201
xq0cX_DgxiJMXwhmEl9kUA,Café China,59 W 37th St,40.75157,-73.98584,1857,4.0,10018
rvI-gvqsWy_HmunwUsjmGg,Bangkok BAR,238 36th St,40.657456,-74.007112,40,4.5,11232
H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,484 Amsterdam Ave,40.78609,-73.97658,1301,4.0,10024
9B8p3XBIdZG-VPE_-6aeKw,Niyom Thai kitchen,33-47 Francis Lewis Blvd,40.76633049271438,-73.7893941,46,4.5,11358
JmnkTReET5gqeYCga2NrxQ,Chachawan,881 Woodward Ave,40.70258728675213,-73.90156004684026,41,4.5,11385
ebug8VzizRlgdK2fYRi-6A,Chai,353 W 46th St,40.7607,-73.98982,82,4.0,10036
hSiTqxKKgvQSI5x5VdMjoQ,Top Thai Restaurant,8510 4th Ave,40.62325,-74.02838,343,3.5,11209
6CutdyyNi-wjh5QXMOielw,Atit Thai Restaurant,134 North Ave,40.907512,-73.779167,64,4.0,10801
bMjrKzPZ6JdxNq4Zf6sDQQ,Hungry Bowl,216 Humboldt St,40.70879997856922,-73.9415741,9,5.0,11206
eQKYZWnBjPUjINAnFmrmbA,P.F. Chang's,10 Port Imperial Blvd W,40.7802837,-74.00958480000001,557,3.0,07093
7ZQSMqWzvXMSetXnii2fBg,Excellent Dumpling House,165 W 23rd St,40.7440494396358,-73.995028194335,755,4.0,10011
s25mujxKWphsyFm0Ji1xYA,Mr Chow,324 E 57th St,40.7588502019644,-73.9643376320601,435,3.0,10022
rhWaFGReGsmyWAojvGWQlQ,PaPa Thai Cuisine,2115 Frederick Douglass Blvd,40.80346,-73.95647,93,3.0,10026
zdB4nA0Xpyxhi5oIt6wVng,JoJu,555 5th Ave,40.7558,-73.97874,257,4.5,10017
Os6Qyq_LOmbGXIlfha5dsw,Urbanbelly,103 N 3rd St,40.716907,-73.961885,1,5.0,11249
jwKPVep2qZYBUA6SLLQPvg,Legend 72,127 W 72nd St,40.77796,-73.9796901,278,3.5,10023
TXEl8kyZ4de8CoW7nT_i3A,Roy's Fish Market,1138 1st Ave,40.7617347309091,-73.9604171678531,243,4.5,10065
1XIHwTfpNms9IX-fRG-kIA,Theo Thai Bistro,53 6th Ave,40.681159,-73.97421,13,5.0,11217
wJLDkcnzMVx7vsgiTfXKsw,Kensi Thai Restaurant,2528 Adam Clayton Powell Jr Blvd,40.82275,-73.93876,9,4.0,10039
_lx7nuvXU7LhDRL3a9TMAw,DD Soup Dumpling,321 W 42nd St,40.757906,-73.990692,88,4.5,10036
Kqb7MjTPNkjPMoFRd-rWpw,MáLà Project,122 1st Ave,40.72713,-73.98542,864,4.0,10009
Qi1AoRNcFEX8etII_RZkFg,Ajisai Japanese Fusion,795 Lexington Ave,40.763763,-73.966743,175,3.5,10065
0fjab0vzFgIQ-FKzjFR7JQ,Dannee Thai,433 Dekalb Ave,40.690601348877,-73.9600830078125,177,4.0,11205
gpt2U4ecZSCLmgVQPtkzbA,Cha Pa's Noodles And Grill,314 W 52nd St,40.7637,-73.98615,712,3.5,10019
mQQxpyEegblKERyeuxrb5Q,Vanessa's Dumpling House,452 Amsterdam Ave,40.785005,-73.977188,109,3.5,10024
v2dtG37r1ThqtfEfiFsAUg,Shanghai Mong,30 W 32nd St,40.7476119995117,-73.9871597290039,616,3.0,10001
xtxcAUvrD4dWHJd0cwvW1A,JeJu Noodle Bar,679 Greenwich St,40.73304,-74.00734,885,4.0,10014
-KahGyU9G7JT0JmoC_Yc0Q,Garden Court Cafe,725 Park Ave,40.7698599,-73.9643117,12,3.5,10021
cYFWtHIlqnsx_jOtikSWSA,Ume,1154 1st Ave,40.76232396534527,-73.95977846461652,10,4.5,10065
f_vDVYSk-VUnlGTvgtBwkQ,Noodlecraft,10-39 47th Rd,40.74471,-73.95182,134,4.5,11101
zj4vqgljRhxwWlvttgFRKQ,wagamama - NoMad,210 5th Ave,40.74336,-73.98873,1087,3.5,10010
